#TIME	REQUESTED	accelerate	bash	conda	pip3	python	sps	tmux: client	tmux: server	zsh
701	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
702	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
703	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
704	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
705	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
706	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
707	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
708	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
709	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
710	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
711	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
712	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
713	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
714	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
715	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
716	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
717	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
718	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
719	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
720	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
721	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
722	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
723	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
724	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
725	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
726	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
727	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
728	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
729	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
730	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
731	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
732	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
733	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
734	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
735	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
736	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
